dilirank_name,smiles,is_dili,ecnp_z,n_targets_mapped,ecfp_svd_0,ecfp_svd_1,ecfp_svd_2,ecfp_svd_3,ecfp_svd_4,ecfp_svd_5,ecfp_svd_6,ecfp_svd_7,ecfp_svd_8,ecfp_svd_9,ecfp_svd_10,ecfp_svd_11,ecfp_svd_12,ecfp_svd_13,ecfp_svd_14,ecfp_svd_15,ecfp_svd_16,ecfp_svd_17,ecfp_svd_18,ecfp_svd_19,ecfp_svd_20,ecfp_svd_21,ecfp_svd_22,ecfp_svd_23,ecfp_svd_24,ecfp_svd_25,ecfp_svd_26,ecfp_svd_27,ecfp_svd_28,ecfp_svd_29,ecfp_svd_30,ecfp_svd_31,ecfp_svd_32,ecfp_svd_33,ecfp_svd_34,ecfp_svd_35,ecfp_svd_36,ecfp_svd_37,ecfp_svd_38,ecfp_svd_39,ecfp_svd_40,ecfp_svd_41,ecfp_svd_42,ecfp_svd_43,ecfp_svd_44,ecfp_svd_45,ecfp_svd_46,ecfp_svd_47,ecfp_svd_48,ecfp_svd_49,logp,mw,tpsa,hbd,hba,k_log,I_T,ecnp_mu_T,ecnp_sigma_T
Dactinomycin,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C,1,0.7080473547328144,2,4.528490898667252,-0.2801973599365858,2.0155867084670165,0.3669795536082472,0.878778407896643,-1.4966479401412232,0.169511919046096,-0.23393246681233126,0.2869615026446101,1.3842801649959615,-0.5005713890489168,-0.5637514031772989,1.203147318937805,-0.6723877514021859,-0.31076534112711285,-1.1109448278743228,1.0451946415429956,-0.2717781790845995,-0.5038079789202059,-0.49669450887678535,-0.658003227512763,0.3437009977171392,-0.29517851670658574,0.16591492860002677,-0.9575796252315444,-0.8748441374297659,-0.3807085044557049,0.6331062340188871,0.2528897040002178,0.8465611324164112,-0.7921947798217676,-0.5669888712313718,1.261875357792084,-0.9777681091857053,-1.049614849347368,0.6876308166745624,0.2283845105717297,-0.6893809459995647,-0.1694608875659833,0.3138404066501194,0.3004025172287369,-1.5716720328530724,-0.23013517761629343,-0.21892719127546273,0.7657359630302907,-0.8046644533919285,0.23253336294607369,-0.6375710265790593,0.5606797782653783,-0.05865401428887293,0.7256400000000024,1255.4379999999985,359.9799999999999,5,18,1.0986122886681098,0.6699695531116219,0.6119433755739024,1.5392357442038578
Dalfampridine,C1=CN=CC=C1N,0,-0.0011535361727636,16,1.1412617153606308,-0.3203653309479162,-0.6608901930602925,-0.06269311957741856,0.568638082928062,-0.34544551705437077,-0.2464684431800494,-0.11386879168459187,-0.008263486566818828,0.3104120219243608,0.681364024615527,-0.32119926303117996,0.22707101465745577,0.088092137566677,0.013682539242017904,0.6461080609920378,0.7519346620086736,-0.11974706461811374,0.44819384462116874,0.20767868032344514,0.16797466846785836,-0.23288406420750682,0.3153746098435811,0.13822514591229268,-0.25525722380597604,0.08756770480610582,0.08874184798230622,0.24866461491589592,-0.12149870817514069,0.09556510572356328,0.28081514873149505,-0.42729956600278896,0.1348673832538003,-0.37095174273123394,-0.03280073517211989,0.024372504768448783,-0.4710927635999541,-0.0624551421444315,0.08694613893846673,-0.3303062489458515,-0.006193704156271677,-0.33148220566680986,-0.17462185751121825,-0.2976015920951254,0.049594365061541766,0.20246201959508126,0.3465827870973101,-0.030153136703578956,0.2215621273572309,0.06761747820557763,0.6638000000000001,94.117,38.91,1,2,2.833213344056216,0.4997116159887872,0.6119433755739024,1.5392357442038578
Dalteparin sodium,C1N(CN(CN1CCO)CC[O-])CCO.[Na+],1,0.6533314414716476,3,1.1111952849190645,-0.1449361655715418,0.38970401845376634,0.3232637616028501,0.1150541237633816,-0.24478088999998215,0.6881107052550764,0.10775997812560881,-0.031016079268659062,-0.47605970347750204,-0.11268880521971576,-0.15472683538482518,-0.6095563701627069,-0.1761739262301601,-0.7695327846268663,-0.4000690664625749,-0.33689500694815133,0.03180008660073039,0.1849302273514353,-0.16588554198082006,0.1523223646663644,-0.019675985599428493,-0.8017074490416314,-0.13097982213863718,-0.29056967360239483,0.16388232160308613,-0.23481180075013147,-0.531342825725846,0.07509834081543716,-0.12790527361798879,0.14699126916493804,-0.1808809540223844,-0.7683367638600731,-0.10755820884206094,0.4177304283058264,0.18058379067744135,-0.05681713125952215,0.01626002558205627,-0.10244904528867145,0.19698263689265177,0.20318235730117462,0.14504303205373553,0.12964810966421822,-0.3252738529271771,0.21424781231025333,0.17645207552885078,-0.13992361014160992,-0.1559432414555189,-0.13194697099544747,-0.23948592980104508,-5.872599999999995,241.26699999999997,73.24000000000001,2,6,1.3862943611198906,0.6577608022205425,0.6119433755739024,1.5392357442038578
Danazol,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC5=C(CC34C)C=NO5,1,1.395017886556305,6,2.3602592429938256,-0.8539220208412117,1.892876578284321,0.9144880995234755,-0.1903083307933416,1.076053713037752,-1.9138151016349412,-0.3730749944784819,-0.4186734910804657,-0.1329518391373295,0.98049090054349,-0.6041390751213785,0.7266050775081856,0.8449533797831021,-0.2854932086715639,0.7217742499690721,-0.1363768750373904,-0.25469050996813114,0.576350022059485,0.4086833038140938,0.28420758407891694,-0.43232699159888,-0.8928012243171192,-0.6296534431457934,-0.2204165268416056,-1.3374500420223903,-0.18416876933365783,-0.055755083157196156,0.2685976312881281,0.022067542761198322,0.7304234507938484,-0.19000112361830118,0.04147452061541461,0.030910310922543843,-0.11246341645157656,-0.28701497871865755,-0.14979184019197675,0.5653598622493434,0.27108941633450084,-0.035020674919908235,0.4333917215209024,-0.09191037331254881,0.20496887619134577,-0.5977234096622664,-0.13786214123834456,0.6265016758402665,0.11908457412345871,0.6484608219179397,-0.5539277697664263,0.011373745018935025,4.221000000000004,337.4630000000001,46.260000000000005,1,3,1.9459101490553132,0.8013921120041956,0.6119433755739024,1.5392357442038578
Dantrolene sodium,C1C(=NC(=O)N1N=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-])[O-].[Na+],1,,1,2.3200430363951847,-0.6507844639382053,0.2793296175796698,0.8195410154275806,0.6872293333677011,-0.7732653306629342,-0.6849954483406003,-1.4305382322666886,0.4028436784475645,-0.41241926736532475,0.05503037385601435,0.6865893945418403,-0.13323273378868059,-0.33071128412510825,-0.8993485387821859,-0.7149572015684016,0.36097828045036534,0.018894680922877313,0.5113611540204841,-0.14975531916829543,0.4151727667590479,0.5490127550178516,-0.9601506685316346,1.3705903877559449,-0.2419524955917919,-0.3616454836097035,0.25912935180525604,-0.45691870277896973,0.016084567755551116,0.5230177954933124,-0.33108993264767167,-0.9347953016833253,-0.006092811088708086,-0.9429441461551185,0.00880922212912201,0.45213888792080636,-0.31176444550308,-0.36457016323189606,0.553561899322197,0.7580909064748174,-0.6945153547273882,0.18716900987372442,0.007915985434810473,-0.32514355649426374,-0.5638713303730216,0.8382844983492962,-0.1969171627090586,-0.529747729292112,0.5376391636486053,0.15425512460036583,-1.612899999999999,336.2390000000001,124.37,0,6,0.6931471805599453,,0.6119433755739024,1.5392357442038578
Dapagliflozin,CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)C3C(C(C(C(O3)CO)O)O)O)Cl,0,,1,3.0753785205942203,-1.0817638700719954,-0.1144221657608977,-0.9030505802580672,0.6586989115730404,1.2123686438295647,1.9425678217381737,-0.8499669794738818,-1.1799342391080943,0.12194204027839647,-0.22476314121176988,0.13500464044184227,-0.4076198053421555,1.0061068557989659,0.8684842560402971,0.7136554580583325,-1.6403262695422631,-0.19483566576753855,1.3644191642577859,0.44955213685960194,-0.722476697181752,-0.04569884085935517,-0.5885307970234126,0.6929253071357873,0.5612115304917956,-0.04649728619816422,0.2801220212418365,0.944569807037303,-0.1657072403905839,-0.6422563379580937,0.060429061081575794,-0.4033568132173594,0.8121584666291506,0.08868674758268369,-0.46401854059825187,-0.44525024460538865,0.2704215050763412,0.37633047933315367,-1.0257568749376795,-0.07678379107285274,-0.0037116863625172546,0.5631272100195093,-0.1425703172291058,-0.31843839049120365,0.4382737678344732,-0.5322057773858881,0.3324834904448277,0.21513480716808683,-0.3549233594982863,-0.4100619633228019,1.8444000000000003,408.87800000000004,99.38000000000001,4,6,0.6931471805599453,,0.6119433755739024,1.5392357442038578
Dapsone,C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N,1,,2,1.3944455909823439,-0.4429978643107306,-0.35361458279727764,-0.3742271297524771,0.1981722377318145,-0.5076634535859856,-0.31111522526268715,0.14293509355288597,0.008854918265148856,0.5149822142944298,0.6368368817105816,0.5238053337289329,-0.1533893848110418,0.36725510915474374,-0.2256154251696519,-0.04759431973348045,0.9487273593331847,-0.13188168478054565,0.5734069940735094,0.3993133322923815,0.39387951876099947,0.4651127389380746,0.2727683265098857,0.6812686266121147,-0.8129311398361957,0.2800802635535083,-0.15973045318686946,-0.05642077444174468,-0.08144283693187492,0.3066638263822185,0.2831420042112153,-0.28348006369155854,0.13412630215957733,-0.08860507861990786,0.06810416296728339,0.16615700477958992,0.03871756199880437,-0.11519768503635806,0.14059126184051646,-0.20336701134111573,0.2921242943838711,-0.432016662550388,-0.2079203916868016,-0.3221989996367857,-0.28213321042634515,-0.021466874577045908,0.684464239469514,0.005954165624099034,0.19221430089061337,-0.09778881412379418,1.6838,248.307,86.18,2,4,1.0986122886681098,,0.6119433755739024,1.5392357442038578
Daptomycin,CCCCCCCCCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(=O)N)C(=O)NC(CC(=O)O)C(=O)NC3C(OC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC3=O)CCCN)CC(=O)O)C)CC(=O)O)CO)C(C)CC(=O)O)CC(=O)C4=CC=CC=C4N)C,1,,1,5.869784899298534,3.239664545341151,1.214260093879041,-0.25203959056787595,-0.12073169034498223,-0.3771375848897527,-0.2955970219287535,-2.675435652403587,-0.3771290453323168,0.9295632887445009,-0.3699651926498695,1.075333125962473,-1.3954719698035702,0.011517469021317173,0.4030533092405848,-0.35027114339857457,0.5820247877174702,-1.7471890849449006,-1.6940144586968915,0.7588608791620561,-0.7915861122953307,0.5480520845110635,0.538990730631945,-0.5188362559389696,0.30229549044386017,-1.1958618508705967,-0.23041988794473886,0.7015628304769428,0.23471616071082685,0.4215922148748452,0.019010065624023437,-0.8800230275834111,0.10324435535255697,-0.02570703390051425,-0.0006865207488269756,1.0930373048877762,-0.45304468785123264,0.17649301864618766,-0.3489468634999834,-0.613906731370215,-0.5711638645789079,-0.10797972583255758,-0.3420581125798764,0.45168708554190234,0.004485581506548222,0.31772094780896104,0.298834761222181,0.5791179154150676,0.7032470973764521,0.8330087715075298,-5.621799999999963,1620.693000000001,702.02,22,24,0.6931471805599453,,0.6119433755739024,1.5392357442038578
Darunavir,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,1,,2,4.325090991702245,0.1913540366742984,0.037916599019902186,-0.8039391849440433,-1.3459468989028494,-0.35110694412484333,0.5238643141537875,0.32776364392562946,-0.3091410053915511,1.3243694336637826,0.6594181655624723,0.6092054097067228,0.08709732788636632,0.4684917202170428,0.07635579534455293,-0.05080704258799281,0.32724983626215415,0.43122483630628655,-0.09297408225164425,-0.5503391676870958,0.7393390843671689,1.158490979432612,0.09695626568457508,0.7634978314982088,-0.7864794925394841,-0.3419535040921705,-0.1382872892461555,-0.37209941092408044,0.11829294598562597,0.4806997236267127,-0.10529854787510247,-0.5325675482157206,0.7782224603969481,-1.133556616774787,-0.5908233567830766,0.050266659774225175,-1.283387735841995,1.3380175589528374,0.24706102404146585,0.6441980650558287,0.9069269687767166,-0.3663551196981313,0.33137411948429973,-0.866779948859218,-0.13622847298710536,-0.43057505607750823,0.2541126603140569,-0.37535939813151886,-0.049202051904942215,0.08145120944177495,2.3752999999999997,547.6740000000003,140.42000000000002,3,8,1.0986122886681098,,0.6119433755739024,1.5392357442038578
Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,1,0.0823435554604948,23,4.007079395591108,-1.1171864359821406,-1.0443097493097548,0.9488132592789038,1.5495798705295185,-0.4934048178591305,0.3769784288857679,0.6714124482834307,-0.16278933798978376,-0.17267487096779577,-0.701830333519957,-0.46946780449197334,-0.017335784731601255,0.22569223865083396,0.283474115785828,-0.7186331158173958,-0.24265812827478805,-0.5010757479933929,0.8101911356422107,-0.37284960374447484,0.2925337808080146,-0.35794868386776013,-0.6834226674465818,-2.0524304347896387,-0.20325173374544336,-0.06147740838691541,-0.07593462755892541,0.3269774752418111,1.1610896228143865,0.030242368180148575,0.09348413647653694,0.9051441606621051,0.1776698011999957,-1.3942877911772957,-0.3654977379691857,-0.032443997815830815,-0.12120509683198138,-0.1984345267568072,-1.022123383362322,0.3832225844704119,0.5977270439828438,-0.13573240497071712,-0.2902751196682828,-0.13604671761137702,0.5770002352196534,0.026286325639290627,0.37545553579130625,0.1712242528250516,-0.5502133164363322,-0.5030943580843624,3.313540000000002,488.01700000000034,106.50999999999999,3,9,3.1780538303479458,0.5205742649283593,0.6119433755739024,1.5392357442038578
Daunorubicin hydrochloride,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O.Cl,0,0.8291198202977613,2,3.9308459161768474,-1.3073175519485674,1.63348892064765,-0.1476687374045662,-0.36928942642562884,0.7239178644797397,0.11524926172481564,-0.8760033299444315,1.0756822023589963,0.6023844764183417,0.5259712726409473,1.5171212031204526,-0.3908462381430241,0.9231523340379587,0.5522578363486351,0.05082489669520064,1.1133089101859746,1.1084374200723368,0.5243710791994458,-0.9252747830206385,-0.8637909163901157,-1.1409709144277935,0.8062811815522598,-0.3167828884326666,0.3001900152210947,0.6623235351436461,-0.758848876923027,0.3146487203335201,0.7684730626371378,-0.15611797058951998,0.2808933622394687,0.33488760021727515,-0.9400068384666679,-0.5677917202607987,0.5682141458896047,0.7410180578385678,-0.29686794282565954,-0.5397388154906783,0.8923609929892982,-0.8814774208832363,-0.19322628257803132,1.782918404500298,0.3936588337951366,0.19177788633843673,0.9501187908887163,0.06977132325341018,-0.0005134090670397135,-0.9977535237242721,-0.29344490733274753,0.19278845097654407,1.4506999999999994,563.9870000000003,185.84,5,11,1.0986122886681098,0.6961687882958102,0.6119433755739024,1.5392357442038578
Deferoxamine mesylate,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O.CS(=O)(=O)O,1,0.3790109506229981,1,2.1559157276766783,0.7242398144759903,-0.09022249595952236,-1.4542081579493584,-0.0033366206029113166,0.262083266747449,-0.32561088050287523,0.5772325423952188,-0.3205628287031813,-0.4605922369831523,0.27707441243163144,0.41647277764390794,-1.243854988750647,0.5948960922136725,-0.3325865710825262,-1.1052783462934035,0.4055444010586435,-0.10686312901030057,-0.7424918694404155,-0.08108332392692108,0.6094370373817157,0.03886194809183661,0.3289971956398685,-0.30046669487812355,-0.824536578671734,-0.3846900048250202,0.41760857703263465,-0.2699153512626688,-0.24301630394798224,-0.255209073777098,-0.2205224043535417,0.2971489248690021,0.12547395508935721,0.4106140669229299,0.014665811141995874,-0.5272520441267424,-0.10550226209667952,0.11469106616224163,0.2470749857468018,0.6812993906788933,0.15014842199171347,-0.4922820784973371,0.1959872971989361,0.6551026776451145,0.23252002773477057,-0.3632547824845831,0.11729654708985536,0.5796468715366181,0.17611990556445242,-0.2887427230869446,0.42610000000000686,656.8000000000008,260.2099999999999,7,11,0.6931471805599453,0.593634534120205,0.6119433755739024,1.5392357442038578
Defibrotide sodium,CC(C)C1=C(C=C(C(=C1)C2=NNC(=O)N2C3=CC4=C(C=C3)N(C=C4)C)O)OP(=O)(O)O,0,-0.13984752067468,3,3.1814135073691747,-0.8970166151685431,-0.4055816198282662,0.10406530143330645,1.0596703769901605,-0.05591528968878517,-0.025529914829857475,-0.6641678228522245,0.31803384306575055,-0.20796568283521702,-0.49406961007422023,0.18594400957215912,0.7074772373801943,-0.7456070720863818,-0.14385689517246106,0.34205388210985727,0.3615818614867188,1.4718280765938034,0.24269213693104108,0.41915451024255745,-0.0447186172788851,0.5514566265125957,-0.7043993488730245,-0.49674838424451606,0.13373584447368334,0.26169205463783723,-0.6825123302190276,-0.34772075345905334,0.17437050253210679,0.754833688091492,-0.6024880419783508,-0.11398736294914674,0.24501767227468102,-0.4157011846823827,-0.6672099554501869,0.4877357082904349,0.7978305169768969,-0.5050077236141921,-0.3859491848912778,0.4267896474140761,-0.3313297414444143,0.6818787747437606,-0.0036582930440635115,0.42660929005113235,0.4101061310358109,-0.623174490492235,-0.055926086367038746,0.4528097606152359,0.24934943024424217,0.7500858568631839,3.019800000000003,444.38400000000007,142.60000000000002,4,7,1.3862943611198906,0.46509498869646454,0.6119433755739024,1.5392357442038578
Deflazacort,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C,0,-0.1623186661455874,1,3.52206035835968,-1.1644804045113828,2.526506369457995,-0.36822280402007346,-0.16573275335640394,0.5576369351393695,-1.7629059561672544,-0.22093977217959138,0.04931152751115639,-0.6622365783646061,1.127248800242886,-0.8002249325498686,-0.16336188209832606,0.2083669658898734,0.47657042054862986,0.5730242369248888,-0.1774647715499461,-0.11073788632467416,0.2790107407389344,0.5569410006674487,0.08035480409725151,0.6661914549164252,0.47740699943013354,-0.7275560432280472,-0.11127425350460424,-0.04906223228536784,-1.4530333486956073,-0.2318654462330529,-0.795311263939017,-0.7003113271097133,-0.2759668809558621,0.06017289889333391,-0.14043254380388892,-0.7591656745962431,0.8387915515255917,0.7149102533626943,-0.36678885656640126,0.29040824804848947,-0.2729409308337388,-0.0488934342580738,-0.43253811897725625,-0.17576168965575192,0.4564387601795804,0.022587928988744205,0.13679619728314915,-0.9332901647204682,-0.28593055281733226,0.5690253341491578,-0.12885118654327726,0.05264172573879,2.5632,441.5240000000002,102.26000000000002,1,7,0.6931471805599453,0.4595091965612308,0.6119433755739024,1.5392357442038578
Deoxycholic acid,CC(CCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C,0,7.050487096511825,13,2.6064824070923054,0.1070642466922061,1.975113093971782,-0.38311034344901423,-1.5433272697790663,0.6594459712362515,-0.7062219144312383,0.4683223378622001,-0.9794384134294201,-0.9048828944918603,0.2260372737675232,-0.5694197741206624,0.18005422459259127,-0.3152533752201808,0.15379798028093963,-0.09465557657956654,-0.38086749983658597,-0.21634138087027152,-0.9490443175169551,0.34252465057526443,0.5277353824253793,0.015992567441774963,-0.29927825491978965,-0.4122376032799922,0.42115116863355173,-1.1562647108739832,0.3575953282151428,-0.2670051806296536,0.1935424446691549,0.9797879044210744,0.15754322408126958,-0.6616425329848719,0.1227551485183102,0.48435450976098876,-0.022201317473829127,0.1418800504926939,-0.4656675765808852,-0.45022926641195526,0.20731406809326056,0.4264287811569046,0.3728396871655345,-0.25849443228336333,-0.4878623840209482,1.3452179537641475,0.9005954818919204,0.0063697469229245796,0.7587624151997808,-0.961603336173163,-0.5010495425521191,0.3228921950017303,4.477900000000006,392.58000000000015,77.76,3,3,2.6390573296152584,0.9991337644662406,0.6119433755739024,1.5392357442038578
Desloratadine,C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4,1,,1,2.098270489594715,-0.6901942788813686,-1.161808641301247,1.449933043655312,1.1422069828286898,0.3876779608282947,-0.13818494189681413,-0.45126826669587927,-0.9895932909963663,0.2112621675715972,0.3615781065127188,0.037859665955709665,0.26699462525152834,0.8655295238442824,0.964165361685922,-0.14165778691013556,0.6128875477177795,0.05189852642249465,-0.45502193633687044,0.6036171580345221,0.06543597873759774,0.10113451453939235,-0.3978173064973395,0.23920785481953472,0.4454857704622566,0.41475256130093857,-0.022873719531593922,0.7407152016617776,-0.04086189368541604,-0.48851638769160655,0.5138624009447624,-0.5863768741315992,0.11244109191968636,0.18903190940579614,0.19373538517979028,0.4558783192394736,-0.33878417525921484,-0.11283127124621559,0.06926971640283956,-0.4936873015226886,-0.2352229685358976,0.39248624814976774,0.12538488884505672,-0.041728321065544964,0.47926432284562137,0.5026345447668883,-0.18144620450655946,0.6175305948139725,-0.42812692813311526,0.2325303977449359,4.018900000000003,310.828,24.92,1,2,0.6931471805599453,,0.6119433755739024,1.5392357442038578
Deutetrabenazine,CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1=O)OC)OC,0,,1,2.942174002203263,-0.6135817246446092,0.7991887184858992,0.601260825853832,-0.27790101412430174,1.0283843743509424,0.438980667253116,0.47954043053262746,1.1193726652407825,0.5526223171323446,-1.0432384191531272,0.10788245456006293,0.3053397508982293,-0.11410380569304185,-0.533806471230724,0.3816457067878932,0.806974006186222,0.9022548574838698,-0.9902655328794383,0.40761061625230255,-0.6606890945718457,0.0907886023544206,-0.8590049003870435,-0.04071780608065137,0.0432285591249661,0.29430795013151784,-0.37398527136552506,-0.2931894818367793,0.3449138453993037,0.029433504709650046,0.07551984381162302,-0.7395347361715218,0.5196320124142891,0.2647957901894803,0.24540178803893645,-0.6610570702188115,-0.09937966260463793,0.1714140381653187,0.07562452472455486,0.03741259629601715,-0.7262767178986718,0.8971167763606461,-0.006129536919227937,0.009507216211016797,-0.0021875918525883498,0.5039534835640594,-0.20796177754046308,0.02996492581821092,0.14042120391827576,-0.42661581397946685,3.238100000000002,317.4290000000001,38.77,0,4,0.6931471805599453,,0.6119433755739024,1.5392357442038578
Dexbrompheniramine maleate,CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2.C(=CC(=O)O)C(=O)O,0,,1,3.2217392518415813,-0.5054557264792087,-1.4539379267738846,-0.527530562082436,-1.1885418945086883,-0.15147258172730466,-0.17824878770887131,-1.0449944850021364,-0.2117816315884469,-0.4781300643582337,0.9032071676079834,-1.0968774059234714,0.5190079298727416,-0.36993674772180996,0.6050655112164183,0.034131653937334805,0.73512371380745,-0.11094694663745579,-1.5853140694185446,-0.6647106956126183,0.769929419027337,-0.822362168242234,-1.3946380786914787,0.750189492826143,0.4080619370068301,-0.12979685758165094,0.406872595729726,-0.05115466162907739,0.12196017593716069,-0.3508341730445612,0.0711757058586136,0.5748409787179403,-0.23451630241212884,-0.18221410436227575,0.11299825792684197,-0.4653238068384021,0.02942267834962556,-0.9481940676747755,-0.7992208996910715,-0.7899892755649394,-0.2280386797554977,0.6145638840899095,1.0118721508198216,-0.2281099288185983,-0.1918858607177209,-0.17813908400066503,1.0012608172344621,-0.08147555636857959,0.08147023623338362,-0.7282593015615565,3.639500000000001,435.3180000000001,90.73,2,4,0.6931471805599453,,0.6119433755739024,1.5392357442038578
Dexlansoprazole,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,1,,3,2.9456531801030668,-0.6228021169381788,-1.5635556950596996,-0.29762324332605344,0.960346660398262,0.43268365031693357,-0.5355850879543658,-1.2801991574824891,1.306557405547046,0.7647022842038269,0.6878745600043821,-0.41715868883840307,0.24742315189535952,-0.8805989862365203,0.12167845145340214,0.29982490237398446,-1.0420783119374466,-0.4311207092648945,-0.3750451892130027,-0.25439457770431206,0.1891102932673152,0.9060846679967616,0.6041491317113845,-0.180337424963335,0.734428260417741,0.8273785544661669,-0.6034583845474761,0.03714689527910672,0.5378100372547024,0.8725535382380581,0.20151199043301107,-0.7971459992295362,-0.8294777458070205,0.20830128495987324,0.37890945390598796,-0.4877172609902423,0.5187113376577915,-0.4775150508338297,-0.39763424480685455,0.8293833209161271,-0.7995135505197626,-1.5152991666860562,1.4201732388907617,-0.1462864251023532,-0.0018791095056417684,0.05165857601249338,-0.4948213148672932,0.06093959431133972,-0.8094587422938585,-0.22247709463808374,3.515220000000002,369.36800000000005,67.87,1,4,1.3862943611198906,,0.6119433755739024,1.5392357442038578
Dexmethylphenidate hydrochloride,COC(=O)C(C1CCCCN1)C2=CC=CC=C2.Cl,1,,3,3.5730991025612653,-0.38554065150466577,-0.26881975036272965,0.23756826337198017,-1.53452894524493,-0.31770327034489987,0.09942566618888408,1.149407022681651,0.21504594306269592,0.7616835210685942,0.42432867994962153,0.18293725647589837,0.37589046103483237,0.003799279902789915,0.43185930371428954,1.0059868371417313,-0.05299115603054763,-0.7584347344677326,-0.47546306900019064,-0.0625171388141557,-0.23833450585648674,-0.1931504399207627,-0.42722621829992785,0.5361074329536238,-0.3215579593583802,0.3539433212809298,0.060322410739225965,0.5435081135670428,-0.414418359158939,0.8660115140268065,-0.3192921418032745,0.541778016337978,-0.07636471340165854,0.10661737764073613,-0.031092413754225945,0.31592511723710714,0.08157211710517281,-0.43008351577819154,0.5771337826586943,-0.4515493064374898,0.0591159621705752,-0.010231930567478079,-0.3914538704029103,-0.579931070720999,-0.2592875221233224,-0.4133065547291381,0.12748984643904254,0.08980052325021343,0.057783876532019995,0.06563393297555054,2.5071000000000008,269.772,38.33,1,3,1.3862943611198906,,0.6119433755739024,1.5392357442038578
Dextroamphetamine sulfate,CC(CC1=CC=CC=C1)N.CC(CC1=CC=CC=C1)N.OS(=O)(=O)O,0,-0.0025204734926219,6,2.805675046941075,0.3208369984747559,-1.0878569201135124,-0.7210121435368875,-1.4449893122176316,-0.18152591782153465,0.46724591731848786,-0.07468836693364655,-0.0805398421025749,0.47167711219366204,0.8465940431712295,0.6927919162878751,0.3009821494741766,0.08516108996598992,-0.06889083452583236,0.3361414699960712,0.5523991886771262,0.20126656826849665,0.40008270817476577,0.36983633095682844,0.6654271880091365,0.888775000923962,0.15621786582191355,-0.12947484030346396,-0.4928696400173305,-0.20611762059474611,0.09568005198226143,-0.39461116745762553,0.30800366517486266,-0.3026296956689747,0.4612013598258018,-0.2440515157075806,0.23680654265636863,0.23433266031886302,0.00926275403842275,-0.27429526673125765,0.3943213567920776,0.18040485436440767,0.021714235963389172,-0.029991683293527152,0.6308910168771913,0.17845956945128133,0.17342220835277122,0.15278676574048264,0.31477319210548804,-0.22462752494870494,-0.2281117252661605,0.15529549319559716,0.12940230727330304,0.009960986206710487,2.4998000000000005,368.499,126.64,4,4,1.9459101490553132,0.4993698819604283,0.6119433755739024,1.5392357442038578
